travel_id,employee_id,travel_date,travel_type,vehicle_type,distance,activity_unit,purpose,origin_state,destination_state
1868,E1074,2025-11-04,Employee Commuting,Passenger Car,37.6,vehicle-mile,Commute,Massachusetts,Massachusetts
2205,E1034,2025-11-04,Employee Commuting,Motorcycle,32.0,vehicle-mile,Commute,Texas,Texas
1174,E1001,2025-11-04,Business Travel,Intercity Rail - Other Routes,117.4,passenger-mile,Conference,Texas,Illinois
924,E1019,2025-11-04,Employee Commuting,Passenger Car,14.0,vehicle-mile,Commute,California,California
522,E1057,2025-11-04,Business Travel,Intercity Rail - Northeast Corridor,135.4,passenger-mile,Client Meeting,California,Washington
2088,E1013,2025-11-04,Employee Commuting,Bus,39.8,passenger-mile,Commute,California,California
1419,E1093,2025-11-04,Employee Commuting,Commuter Rail,7.2,passenger-mile,Commute,Other,Other
2488,E1016,2025-11-04,Employee Commuting,Passenger Car,12.5,vehicle-mile,Commute,California,California
3910,E1056,2025-11-04,Business Travel,Intercity Rail - Other Routes,330.5,passenger-mile,Off-site Meeting,California,Florida
1530,E1023,2025-11-04,Employee Commuting,Commuter Rail,4.1,passenger-mile,Commute,California,California
4550,E1025,2025-11-04,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1720.6,passenger-mile,Off-site Meeting,Colorado,Texas
4830,E1012,2025-11-04,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1646.1,passenger-mile,Conference,New York,California
309,E1032,2025-11-04,Employee Commuting,Passenger Car,19.8,vehicle-mile,Commute,New York,New York
2725,E1009,2025-11-05,Business Travel,Passenger Car,55.8,vehicle-mile,Conference,Illinois,Washington
1313,E1086,2025-11-05,Employee Commuting,Passenger Car,10.9,vehicle-mile,Commute,Colorado,Colorado
1149,E1082,2025-11-05,Employee Commuting,Light-Duty Truck,3.1,vehicle-mile,Commute,California,California
898,E1094,2025-11-05,Business Travel,Intercity Rail - Other Routes,166.9,passenger-mile,Client Meeting,New York,Texas
3959,E1097,2025-11-05,Employee Commuting,Passenger Car,11.6,vehicle-mile,Commute,Colorado,Colorado
144,E1036,2025-11-05,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",641.1,passenger-mile,Off-site Meeting,California,Colorado
1482,E1045,2025-11-05,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",39.8,passenger-mile,Commute,Georgia,Georgia
3217,E1005,2025-11-05,Employee Commuting,Passenger Car,34.8,vehicle-mile,Commute,New York,New York
3928,E1005,2025-11-05,Employee Commuting,Light-Duty Truck,23.5,vehicle-mile,Commute,California,California
132,E1023,2025-11-05,Employee Commuting,Passenger Car,17.5,vehicle-mile,Commute,Texas,Texas
672,E1045,2025-11-06,Employee Commuting,Passenger Car,32.9,vehicle-mile,Commute,Massachusetts,Massachusetts
3325,E1019,2025-11-06,Employee Commuting,Motorcycle,6.5,vehicle-mile,Commute,California,California
2308,E1087,2025-11-06,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",302.8,passenger-mile,Site Visit,Colorado,Florida
1422,E1081,2025-11-06,Employee Commuting,Commuter Rail,14.6,passenger-mile,Commute,New York,New York
4285,E1082,2025-11-06,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1589.2,passenger-mile,Off-site Meeting,Texas,Other
3200,E1074,2025-11-06,Employee Commuting,Passenger Car,3.7,vehicle-mile,Commute,Illinois,Illinois
2736,E1018,2025-11-06,Employee Commuting,Passenger Car,23.4,vehicle-mile,Commute,Other,Other
260,E1013,2025-11-06,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",7.4,passenger-mile,Commute,Illinois,Illinois
1764,E1016,2025-11-06,Business Travel,Air Travel - Short Haul (< 300 miles),262.9,passenger-mile,Off-site Meeting,Colorado,Colorado
4125,E1099,2025-11-06,Business Travel,Passenger Car,23.5,vehicle-mile,Conference,California,Massachusetts
2498,E1066,2025-11-06,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",707.8,passenger-mile,Site Visit,California,Massachusetts
1591,E1060,2025-11-06,Employee Commuting,Passenger Car,5.6,vehicle-mile,Commute,California,California
1004,E1066,2025-11-06,Employee Commuting,Light-Duty Truck,12.8,vehicle-mile,Commute,Colorado,Colorado
2241,E1098,2025-11-06,Employee Commuting,Light-Duty Truck,33.4,vehicle-mile,Commute,Illinois,Illinois
726,E1014,2025-11-06,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",37.2,passenger-mile,Commute,California,California
781,E1049,2025-11-06,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1122.9,passenger-mile,Site Visit,Other,Illinois
4276,E1073,2025-11-07,Business Travel,Intercity Rail - Other Routes,138.9,passenger-mile,Client Meeting,New York,New York
4517,E1086,2025-11-07,Business Travel,Intercity Rail - Northeast Corridor,287.1,passenger-mile,Client Meeting,Texas,Washington
3712,E1066,2025-11-07,Employee Commuting,Passenger Car,18.7,vehicle-mile,Commute,California,California
3043,E1061,2025-11-07,Employee Commuting,Passenger Car,21.7,vehicle-mile,Commute,California,California
1230,E1038,2025-11-07,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",28.9,passenger-mile,Commute,Florida,Florida
1017,E1003,2025-11-07,Employee Commuting,Passenger Car,39.5,vehicle-mile,Commute,Washington,Washington
1849,E1003,2025-11-07,Employee Commuting,Passenger Car,10.8,vehicle-mile,Commute,Colorado,Colorado
417,E1040,2025-11-07,Employee Commuting,Passenger Car,19.6,vehicle-mile,Commute,Illinois,Illinois
1842,E1023,2025-11-07,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1069.3,passenger-mile,Conference,California,Massachusetts
2092,E1094,2025-11-07,Employee Commuting,Passenger Car,34.7,vehicle-mile,Commute,Florida,Florida
3531,E1088,2025-11-07,Employee Commuting,Passenger Car,28.7,vehicle-mile,Commute,New York,New York
3987,E1005,2025-11-07,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",38.8,passenger-mile,Commute,California,California
1431,E1019,2025-11-07,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1503.8,passenger-mile,Site Visit,California,Massachusetts
4624,E1085,2025-11-07,Employee Commuting,Passenger Car,32.3,vehicle-mile,Commute,Texas,Texas
184,E1093,2025-11-07,Business Travel,Air Travel - Short Haul (< 300 miles),222.6,passenger-mile,Client Meeting,Colorado,Texas
3068,E1007,2025-11-08,Employee Commuting,Bus,16.6,passenger-mile,Commute,Texas,Texas
921,E1086,2025-11-08,Business Travel,Air Travel - Long Haul (>= 2300 miles),2451.3,passenger-mile,Site Visit,Colorado,Illinois
171,E1099,2025-11-08,Employee Commuting,Bus,8.0,passenger-mile,Commute,Other,Other
4619,E1017,2025-11-08,Employee Commuting,Passenger Car,19.4,vehicle-mile,Commute,Washington,Washington
3487,E1047,2025-11-08,Employee Commuting,Passenger Car,10.8,vehicle-mile,Commute,Massachusetts,Massachusetts
3568,E1061,2025-11-08,Employee Commuting,Light-Duty Truck,10.6,vehicle-mile,Commute,Illinois,Illinois
247,E1037,2025-11-08,Employee Commuting,Commuter Rail,29.1,passenger-mile,Commute,Texas,Texas
1614,E1054,2025-11-08,Employee Commuting,Light-Duty Truck,22.7,vehicle-mile,Commute,California,California
3643,E1052,2025-11-08,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",16.0,passenger-mile,Commute,California,California
4870,E1086,2025-11-08,Employee Commuting,Passenger Car,8.8,vehicle-mile,Commute,Other,Other
83,E1039,2025-11-08,Employee Commuting,Bus,16.9,passenger-mile,Commute,Florida,Florida
1433,E1047,2025-11-08,Employee Commuting,Passenger Car,39.8,vehicle-mile,Commute,California,California
4599,E1096,2025-11-08,Employee Commuting,Commuter Rail,5.3,passenger-mile,Commute,Texas,Texas
4700,E1100,2025-11-08,Employee Commuting,Passenger Car,24.7,vehicle-mile,Commute,Illinois,Illinois
4257,E1049,2025-11-08,Business Travel,Bus,39.9,passenger-mile,Site Visit,New York,Other
2051,E1074,2025-11-08,Employee Commuting,Light-Duty Truck,38.1,vehicle-mile,Commute,California,California
1884,E1037,2025-11-08,Employee Commuting,Passenger Car,30.8,vehicle-mile,Commute,Texas,Texas
1951,E1006,2025-11-08,Employee Commuting,Passenger Car,36.3,vehicle-mile,Commute,New York,New York
1927,E1096,2025-11-09,Business Travel,Air Travel - Short Haul (< 300 miles),212.3,passenger-mile,Off-site Meeting,Florida,New York
2280,E1087,2025-11-09,Business Travel,Commuter Rail,42.0,passenger-mile,Conference,California,Texas
3220,E1088,2025-11-09,Employee Commuting,Passenger Car,6.9,vehicle-mile,Commute,California,California
1051,E1067,2025-11-09,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",25.7,passenger-mile,Commute,Washington,Washington
1711,E1096,2025-11-09,Business Travel,Intercity Rail - Northeast Corridor,379.1,passenger-mile,Conference,Florida,Texas
1703,E1029,2025-11-09,Business Travel,Intercity Rail - Other Routes,776.3,passenger-mile,Client Meeting,New York,Massachusetts
4613,E1013,2025-11-09,Employee Commuting,Light-Duty Truck,17.7,vehicle-mile,Commute,Texas,Texas
3297,E1072,2025-11-09,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",8.9,passenger-mile,Commute,Massachusetts,Massachusetts
2149,E1056,2025-11-09,Employee Commuting,Passenger Car,38.9,vehicle-mile,Commute,California,California
2493,E1078,2025-11-09,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",37.3,passenger-mile,Commute,Washington,Washington
2999,E1054,2025-11-09,Employee Commuting,Light-Duty Truck,25.8,vehicle-mile,Commute,Massachusetts,Massachusetts
4094,E1064,2025-11-09,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",39.9,passenger-mile,Commute,California,California
2907,E1020,2025-11-09,Business Travel,Passenger Car,35.8,vehicle-mile,Client Meeting,New York,Illinois
1366,E1004,2025-11-09,Business Travel,Intercity Rail - Northeast Corridor,424.7,passenger-mile,Site Visit,Washington,Illinois
4865,E1069,2025-11-09,Employee Commuting,Commuter Rail,34.9,passenger-mile,Commute,California,California
1650,E1049,2025-11-10,Employee Commuting,Bus,26.1,passenger-mile,Commute,Other,Other
3607,E1091,2025-11-10,Employee Commuting,Bus,29.4,passenger-mile,Commute,Florida,Florida
1848,E1038,2025-11-10,Employee Commuting,Passenger Car,14.5,vehicle-mile,Commute,Illinois,Illinois
1673,E1093,2025-11-10,Employee Commuting,Passenger Car,32.1,vehicle-mile,Commute,Washington,Washington
3442,E1029,2025-11-10,Business Travel,Intercity Rail - Other Routes,220.9,passenger-mile,Site Visit,New York,Texas
4386,E1004,2025-11-10,Employee Commuting,Passenger Car,26.6,vehicle-mile,Commute,California,California
2282,E1052,2025-11-10,Employee Commuting,Passenger Car,39.6,vehicle-mile,Commute,Other,Other
4270,E1036,2025-11-10,Employee Commuting,Passenger Car,32.1,vehicle-mile,Commute,California,California
2863,E1020,2025-11-10,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",11.2,passenger-mile,Commute,California,California
1811,E1025,2025-11-10,Employee Commuting,Passenger Car,34.8,vehicle-mile,Commute,California,California
1507,E1074,2025-11-10,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",39.7,passenger-mile,Commute,Georgia,Georgia
3,E1088,2025-11-10,Employee Commuting,Passenger Car,9.8,vehicle-mile,Commute,Massachusetts,Massachusetts
1039,E1045,2025-11-10,Employee Commuting,Passenger Car,39.9,vehicle-mile,Commute,Texas,Texas
3505,E1036,2025-11-10,Employee Commuting,Passenger Car,19.4,vehicle-mile,Commute,California,California
2574,E1018,2025-11-10,Employee Commuting,Light-Duty Truck,6.0,vehicle-mile,Commute,Georgia,Georgia
1068,E1014,2025-11-11,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",18.9,passenger-mile,Commute,Colorado,Colorado
427,E1046,2025-11-11,Employee Commuting,Passenger Car,3.9,vehicle-mile,Commute,California,California
1553,E1076,2025-11-11,Employee Commuting,Bus,7.2,passenger-mile,Commute,Colorado,Colorado
2822,E1019,2025-11-11,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",16.0,passenger-mile,Commute,California,California
3295,E1099,2025-11-11,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",364.1,passenger-mile,Client Meeting,Georgia,California
4221,E1067,2025-11-11,Employee Commuting,Passenger Car,23.7,vehicle-mile,Commute,Texas,Texas
1576,E1079,2025-11-11,Employee Commuting,Passenger Car,24.4,vehicle-mile,Commute,Washington,Washington
635,E1072,2025-11-11,Business Travel,Intercity Rail - Other Routes,357.2,passenger-mile,Conference,Texas,California
117,E1083,2025-11-11,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",25.5,passenger-mile,Commute,Texas,Texas
2043,E1029,2025-11-12,Business Travel,"Transit Rail (i.e. Subway, Tram)",44.3,passenger-mile,Off-site Meeting,Other,Colorado
3066,E1074,2025-11-12,Employee Commuting,Bus,14.0,passenger-mile,Commute,Other,Other
1160,E1088,2025-11-12,Employee Commuting,Passenger Car,23.0,vehicle-mile,Commute,California,California
3196,E1001,2025-11-12,Employee Commuting,Passenger Car,7.7,vehicle-mile,Commute,California,California
292,E1052,2025-11-12,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1679.1,passenger-mile,Conference,California,Florida
1893,E1075,2025-11-12,Employee Commuting,Motorcycle,12.3,vehicle-mile,Commute,Colorado,Colorado
282,E1008,2025-11-12,Employee Commuting,Light-Duty Truck,19.4,vehicle-mile,Commute,Texas,Texas
4787,E1091,2025-11-12,Employee Commuting,Passenger Car,36.1,vehicle-mile,Commute,Florida,Florida
1346,E1015,2025-11-12,Employee Commuting,Commuter Rail,30.6,passenger-mile,Commute,New York,New York
2576,E1001,2025-11-12,Employee Commuting,Bus,14.3,passenger-mile,Commute,California,California
261,E1071,2025-11-12,Employee Commuting,Passenger Car,17.7,vehicle-mile,Commute,California,California
4049,E1075,2025-11-12,Business Travel,Air Travel - Short Haul (< 300 miles),178.8,passenger-mile,Off-site Meeting,Massachusetts,Massachusetts
3780,E1041,2025-11-12,Business Travel,Air Travel - Short Haul (< 300 miles),152.6,passenger-mile,Client Meeting,Colorado,Georgia
1847,E1029,2025-11-12,Employee Commuting,Passenger Car,6.3,vehicle-mile,Commute,Washington,Washington
42,E1021,2025-11-13,Employee Commuting,Passenger Car,10.2,vehicle-mile,Commute,New York,New York
1189,E1020,2025-11-13,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1146.4,passenger-mile,Site Visit,Georgia,Illinois
1188,E1039,2025-11-13,Employee Commuting,Passenger Car,14.7,vehicle-mile,Commute,Texas,Texas
2565,E1080,2025-11-13,Business Travel,Commuter Rail,22.7,passenger-mile,Off-site Meeting,New York,New York
3350,E1032,2025-11-13,Employee Commuting,Passenger Car,37.0,vehicle-mile,Commute,Other,Other
1338,E1010,2025-11-13,Employee Commuting,Passenger Car,12.7,vehicle-mile,Commute,Texas,Texas
4774,E1059,2025-11-13,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1780.4,passenger-mile,Client Meeting,Colorado,Other
3141,E1041,2025-11-14,Employee Commuting,Passenger Car,5.0,vehicle-mile,Commute,New York,New York
614,E1090,2025-11-14,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",35.7,passenger-mile,Commute,California,California
1381,E1077,2025-11-14,Employee Commuting,Passenger Car,14.7,vehicle-mile,Commute,Illinois,Illinois
3288,E1062,2025-11-14,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",731.8,passenger-mile,Conference,Florida,Georgia
2079,E1079,2025-11-14,Employee Commuting,Light-Duty Truck,32.3,vehicle-mile,Commute,Illinois,Illinois
532,E1005,2025-11-14,Employee Commuting,Passenger Car,32.0,vehicle-mile,Commute,Florida,Florida
186,E1099,2025-11-14,Employee Commuting,Passenger Car,6.3,vehicle-mile,Commute,California,California
4819,E1058,2025-11-14,Employee Commuting,Motorcycle,29.5,vehicle-mile,Commute,New York,New York
2006,E1064,2025-11-14,Employee Commuting,Passenger Car,19.4,vehicle-mile,Commute,California,California
806,E1064,2025-11-14,Employee Commuting,Passenger Car,22.4,vehicle-mile,Commute,Washington,Washington
3490,E1017,2025-11-15,Employee Commuting,"Transit Rail (i.e. Subway, Tram)",4.7,passenger-mile,Commute,California,California
3562,E1053,2025-11-15,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1375.9,passenger-mile,Off-site Meeting,Other,Massachusetts
3092,E1018,2025-11-15,Employee Commuting,Commuter Rail,19.8,passenger-mile,Commute,Illinois,Illinois
1155,E1077,2025-11-15,Employee Commuting,Passenger Car,17.2,vehicle-mile,Commute,Illinois,Illinois
1551,E1026,2025-11-15,Employee Commuting,Passenger Car,28.7,vehicle-mile,Commute,Massachusetts,Massachusetts
207,E1035,2025-11-15,Employee Commuting,Passenger Car,19.0,vehicle-mile,Commute,California,California
3825,E1022,2025-11-15,Employee Commuting,Light-Duty Truck,12.4,vehicle-mile,Commute,Colorado,Colorado
3600,E1095,2025-11-15,Business Travel,Air Travel - Short Haul (< 300 miles),134.1,passenger-mile,Site Visit,Other,Georgia
2571,E1022,2025-11-15,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1317.1,passenger-mile,Conference,California,Washington
3113,E1066,2025-11-15,Employee Commuting,Passenger Car,34.0,vehicle-mile,Commute,Georgia,Georgia
3416,E1077,2025-11-15,Employee Commuting,Light-Duty Truck,38.8,vehicle-mile,Commute,California,California
4998,E1063,2025-11-15,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",920.2,passenger-mile,Off-site Meeting,California,Florida
3456,E1004,2025-11-15,Business Travel,Air Travel - Long Haul (>= 2300 miles),2748.2,passenger-mile,Conference,California,Massachusetts
3679,E1090,2025-11-15,Employee Commuting,Commuter Rail,8.7,passenger-mile,Commute,Georgia,Georgia
2090,E1048,2025-11-15,Employee Commuting,Passenger Car,4.8,vehicle-mile,Commute,Washington,Washington
3986,E1010,2025-11-15,Business Travel,"Air Travel - Medium Haul (>= 300 miles, < 2300 miles)",1217.5,passenger-mile,Client Meeting,Other,Illinois
802,E1052,2025-11-16,Employee Commuting,Bus,26.0,passenger-mile,Commute,New York,New York
4762,E1002,2025-11-16,Employee Commuting,Passenger Car,32.7,vehicle-mile,Commute,California,California
2349,E1034,2025-11-16,Business Travel,Bus,39.3,passenger-mile,Site Visit,California,Washington
2131,E1082,2025-11-16,Employee Commuting,Passenger Car,8.8,vehicle-mile,Commute,Florida,Florida
3495,E1002,2025-11-16,Employee Commuting,Passenger Car,9.5,vehicle-mile,Commute,New York,New York
1588,E1047,2025-11-16,Business Travel,Intercity Rail - Other Routes,396.0,passenger-mile,Client Meeting,Texas,Florida
1757,E1076,2025-11-16,Employee Commuting,Passenger Car,39.4,vehicle-mile,Commute,Colorado,Colorado
855,E1056,2025-11-16,Employee Commuting,Commuter Rail,29.4,passenger-mile,Commute,Washington,Washington
